14830,23,13,H10,1
30359,11,8,H09,1
692,3,9,H10,1
64802,23,13,H10,1
43492,15,13,H10,3
2630,11,6,H10,1
32232,3,9,H10,2
454,5,2,H10,1
55680,17,7,H07,3
9961,15,7,H09,1
30956,3,9,H10,1
60297,5,5,H07,64
51461,21,14,H10,1
49599,25,10,H07,1
20020,23,7,H05,3
33863,11,6,H10,1
48130,7,14,H10,30
40156,3,9,H06,26
64045,15,13,H10,1
22084,7,14,H10,6
25924,7,14,H10,3
48503,15,7,H09,1
45524,13,13,H09,23
40315,15,7,H09,1
10374,11,8,H09,2
2995,4,5,H07,2
57452,15,13,H10,1
60965,5,5,H10,1
32128,15,13,H10,1
52494,23,7,H03,4
11296,5,2,H10,3
45394,5,5,H07,46
13300,15,13,H10,1
44060,5,11,H07,1
51530,5,2,H10,1
53302,3,8,H07,2
36976,7,14,H10,1
46390,3,9,H10,2
15872,3,9,H10,1
53490,15,7,H09,3
21117,3,9,H06,1
23053,3,9,H06,21
44951,23,13,H10,1
20307,5,5,H08,1
59135,5,2,H10,1
11937,5,9,H07,106
11852,3,9,H10,1
29536,15,13,H10,4
27246,3,9,H10,1
48219,15,13,H10,4
22476,15,13,H10,1
13640,23,13,H10,1
47244,21,14,H10,1
12396,3,9,H10,1
3665,27,14,H10,1
6124,23,13,H10,1
52023,7,14,H10,13
11101,3,9,H06,5
43225,5,2,H10,2
26302,3,9,H10,2
45740,13,13,H09,52
54112,21,14,H10,1
63188,13,13,H09,7
8343,23,13,H10,1
20,7,14,H10,1
47842,7,14,H10,1
65190,5,5,H07,1
24368,3,9,H10,1
51256,22,9,H07,1
42728,15,13,H10,3
4500,15,13,H10,3
23575,3,9,H07,1
7045,5,2,H10,1
35380,13,13,H09,18
55596,3,9,H10,4
58392,23,13,H10,1
49576,7,14,H10,18
1350,15,13,H10,3
48831,3,9,H06,5
48827,7,14,H10,37
7959,7,14,H07,2
32070,5,9,H07,1
2504,15,4,H07,1
24878,7,14,H10,1
56472,7,14,H10,14
13346,5,2,H10,1
20567,7,14,H10,1
1857,13,7,H07,142
15557,23,13,H10,2
15154,5,5,H07,1
26778,15,13,H10,1
42517,13,9,H01,1
36536,7,14,H10,7
52024,5,2,H10,1
36718,3,9,H07,1
45067,19,11,H03,2
65224,7,13,H09,1
20718,3,9,H10,3
58862,4,4,H07,1
5978,9,9,H05,1
43061,3,9,H06,1
107662,14,7,H09,34
4600,7,14,H10,3
16131,5,5,H07,3
33611,3,9,H06,5
26774,15,13,H10,2
54173,11,6,H10,2
3764,15,13,H10,1
13698,3,9,H10,1
3668,5,2,H10,1
18203,5,5,H07,83
54656,11,8,H09,1
26407,7,14,H10,54
54805,5,2,H10,1
40384,5,11,H07,1
35676,23,13,H10,1
64230,2,9,H08,1
35972,23,13,H10,1
49142,15,13,H10,1
59458,3,9,H08,1
64080,21,14,H10,1
13066,21,14,H10,1
10364,5,5,H08,1
43229,23,4,H09,2
57245,15,7,H09,1
57302,11,10,H08,1
41137,5,2,H10,1
40017,23,13,H10,1
34042,9,13,H09,1
4951,5,2,H10,1
55070,23,13,H10,2
20978,17,7,H07,1
41843,5,5,H08,1
47926,23,13,H10,1
41786,7,14,H10,3
50163,15,13,H10,1
15912,11,8,H09,1
6494,13,13,H09,37
11029,11,6,H10,3
12596,11,10,H08,94
47793,11,6,H10,1
6096,13,13,H09,3
57774,3,9,H10,1
7523,5,5,H10,1
34236,15,7,H09,1
11765,19,10,H10,1
64072,3,9,H10,1
22895,19,10,H10,26
5436,22,9,H07,1
38305,3,9,H10,2
21761,17,7,H07,2
24268,15,13,H10,1
48806,15,7,H09,1
42881,7,14,H10,2
46290,3,9,H10,1
52072,4,4,H07,39
26187,7,14,H10,11
9784,11,8,H09,1
11268,15,13,H10,2
2594,5,7,H07,1
6920,7,14,H10,12
65386,3,9,H10,1
52974,15,13,H10,1
6671,14,7,H09,1
43855,5,5,H07,1
58371,23,13,H10,1
21303,23,13,H10,1
44849,5,9,H07,1
13040,19,8,H07,1
48642,21,14,H10,1
43258,15,13,H10,1
48898,15,13,H10,2
4178,5,9,H07,107
60252,27,14,H10,4
30688,15,13,H10,2
57544,11,8,H09,1
45932,5,5,H07,12
11742,5,5,H10,1
7674,21,14,H10,2
55343,27,14,H10,1
2738,5,2,H10,1
35858,5,2,H10,2
2404,11,6,H10,1
64172,5,2,H10,1
54060,1,1,H08,1
22120,13,13,H09,7
42884,7,14,H10,5
24137,3,9,H07,1
36489,15,13,H10,4
24620,7,14,H10,35
54988,3,9,H10,2
21480,4,4,H07,20
7333,5,9,H07,59
15368,15,13,H10,1
53740,11,6,H10,1
22968,5,2,H10,1
2006,5,2,H10,2
29928,15,13,H10,2
64088,7,14,H10,2
64370,5,5,H07,1
6956,1,1,H08,5
14162,9,13,H09,1
56030,11,13,H09,1
59842,3,8,H07,3
33908,23,13,H10,4
46551,9,13,H09,2
40376,5,9,H07,7
25860,5,2,H10,1
55085,13,13,H09,7
12266,3,9,H10,2
7394,13,13,H09,5
1369,5,5,H07,1
52202,19,1,H07,1
31828,13,13,H09,14
43604,7,14,H10,22
40311,15,7,H09,2
64096,5,9,H07,1
64991,23,13,H10,1
33743,11,8,H09,3
65283,15,13,H10,1
1669,15,7,H09,1
19456,14,7,H09,1
44494,3,9,H10,1
20263,15,13,H10,1
11202,15,13,H10,3
41016,7,14,H10,28
57911,15,13,H10,2
55201,3,9,H10,1
12942,3,9,H06,8
24170,27,14,H10,3
33326,3,9,H08,1
45666,21,14,H10,1
18764,15,13,H10,2
13688,19,4,H07,88
16778,15,7,H09,1
45912,5,5,H10,1
10938,23,13,H10,1
49028,7,14,H10,19
51172,21,14,H10,1
44272,3,9,H10,1
58541,5,5,H07,105
120860,13,9,H01,1
18582,5,2,H10,5
43002,21,14,H10,1
48590,15,13,H10,3
58070,5,2,H10,1
14224,5,5,H10,1
52016,3,9,H10,1
27253,23,13,H10,2
11624,13,13,H09,10
59658,3,8,H07,3
1474,11,6,H10,1
11008,5,9,H07,1
56508,3,9,H10,1
63136,27,14,H10,1
54784,3,9,H10,1
49124,5,2,H10,1
61848,21,14,H10,3
38715,3,9,H10,1
22768,15,13,H10,2
40915,27,14,H10,1
33732,15,13,H10,3
65006,15,13,H10,2
42701,3,9,H06,5
42751,11,6,H10,1
2042,15,13,H10,1
8764,15,13,H10,2
38089,7,13,H09,1
2258,23,13,H10,1
16274,23,13,H10,1
18362,21,14,H10,1
9016,3,9,H10,1
27097,19,10,H10,1
55796,11,8,H09,1
826,15,13,H10,2
5229,21,13,H01,1
29814,13,13,H09,15
33040,15,13,H10,2
27501,3,9,H10,9
21856,5,2,H10,1
44952,3,9,H10,1
35967,3,9,H10,1
1272,21,14,H10,1
48897,7,14,H10,1
59736,1,1,H08,2
48696,23,13,H10,1
671,1,1,H08,1
35042,3,9,H10,1
60003,5,9,H07,23
52262,14,7,H09,1
18940,23,13,H10,1
45397,23,13,H10,1
5058,3,9,H08,1
9552,11,8,H09,1
2964,11,8,H09,1
29941,3,9,H10,1
27272,7,14,H10,29
7923,23,13,H10,2
58098,3,9,H09,1
48840,15,13,H10,1
47567,5,9,H07,90
19256,3,9,H10,1
5773,4,4,H07,1
14399,9,13,H09,2
22260,15,13,H10,1
24210,7,14,H10,25
45698,5,5,H07,1
39340,15,13,H10,2
28104,3,9,H10,1
266,15,13,H10,1
60086,27,14,H10,1
2478,15,13,H10,2
27949,3,9,H08,1
11622,15,13,H10,2
21592,1,10,H07,1
56764,5,9,H07,1
3214,21,14,H10,1
25804,5,5,H10,1
44931,3,9,H06,59
53372,5,2,H10,1
59999,3,8,H07,1
29258,15,7,H09,2
11564,23,13,H10,1
12727,3,9,H10,1
36535,5,2,H10,1
27366,5,2,H10,2
466,15,13,H10,1
54683,23,13,H10,1
47505,5,2,H10,1
54960,23,13,H10,2
19940,3,9,H10,1
22772,9,13,H09,1
43450,5,5,H10,1
55317,3,9,H06,1
9193,11,13,H09,1
61420,3,9,H06,52
9494,15,13,H10,1
21478,15,13,H10,2
7996,7,14,H10,4
43978,21,14,H10,2
11938,27,14,H10,1
13054,23,13,H10,2
3070,3,9,H03,1
64968,3,9,H07,1
440,13,13,H09,9
18155,5,5,H10,1
36278,5,9,H07,3
11819,4,4,H07,4
43232,5,2,H10,1
54082,7,14,H10,1
28491,5,2,H10,1
17553,15,13,H10,1
20366,3,9,H10,1
20696,5,5,H08,2
11186,23,13,H10,2
38028,3,8,H07,2
63975,3,9,H10,1
60885,3,8,H07,1
1698,11,6,H10,1
57934,23,13,H10,2
15906,15,13,H10,1
479,9,13,H09,1
12717,23,4,H07,2
45608,3,9,H06,2
60879,11,13,H09,3
36122,23,13,H10,1
44126,23,13,H10,4
63944,22,9,H07,1
7791,15,13,H10,1
26702,3,9,H09,1
44654,7,14,H10,9
12207,23,7,H05,2
62026,11,10,H08,3
60970,3,9,H07,2
31117,14,7,H09,1
16688,5,5,H07,45
13593,11,13,H09,1
31272,15,13,H10,1
27435,3,9,H10,2
57956,21,14,H10,1
26420,3,9,H10,2
44098,3,9,H10,1
60011,3,9,H10,1
46656,7,14,H10,1
57933,7,14,H10,1
11684,3,8,H07,3
53157,11,10,H08,8
57822,21,14,H10,1
26477,13,13,H09,12
24093,13,9,H01,6
38426,23,4,H07,2
18212,3,9,H08,1
1706,27,14,H10,1
64202,5,2,H10,2
42556,3,9,H07,3
57489,3,9,H10,1
41373,11,10,H08,42
7538,5,5,H10,1
33716,13,9,H01,5
20223,21,14,H10,3
20364,23,13,H10,1
35367,5,2,H10,1
56158,7,14,H10,2
49639,15,13,H10,4
11102,23,13,H10,1
61427,7,14,H07,1
58755,3,9,H10,1
38647,19,10,H10,2
12860,15,13,H10,2
48839,15,13,H10,1
58887,17,7,H07,1
15934,1,1,H08,1
1062,5,2,H10,4
33248,15,13,H10,1
2844,15,13,H10,1
32482,15,13,H10,3
29380,21,14,H10,1
1264,3,9,H10,1
54364,15,7,H09,2
16856,7,14,H10,11
30417,13,13,H09,1
2032,15,13,H10,1
32830,23,13,H10,1
7776,15,13,H10,1
54390,15,13,H10,2
100678,16,3,H09,1
39428,9,13,H09,1
60403,15,13,H10,1
20660,5,5,H10,2
65385,3,9,H10,1
22916,11,6,H10,2
49578,3,9,H10,1
18808,7,14,H10,4
16019,23,13,H10,1
45905,23,13,H10,1
58923,15,13,H10,1
49840,3,9,H10,1
4716,5,2,H10,1
3460,14,7,H09,1
42893,23,13,H10,3
6088,7,14,H07,1
24254,3,9,H10,1
50846,15,13,H10,1
42482,21,14,H10,1
46046,15,13,H10,1
5262,15,13,H10,1
61501,15,7,H09,1
42653,23,13,H10,1
691,15,13,H10,1
50702,5,5,H10,1
42558,5,2,H10,1
8996,15,13,H10,2
42821,9,13,H09,1
64813,3,9,H06,112
35762,15,13,H10,1
9584,15,7,H09,2
35870,3,9,H06,1
7574,3,9,H10,1
14715,11,8,H09,1
44948,27,14,H10,1
63983,23,13,H10,2
41296,3,9,H10,1
11148,15,13,H10,1
2038,13,13,H09,1
58092,11,13,H09,1
46203,13,13,H09,5
13606,3,9,H10,1
6648,13,13,H09,18
46176,15,13,H10,2
53917,17,7,H07,2
15668,13,9,H01,3
18225,1,1,H08,5
45496,11,6,H10,1
12450,7,14,H10,7
26188,23,13,H10,1
70004,14,12,H08,1
63566,3,9,H10,1
1404,15,13,H10,3
46696,23,13,H10,1
55864,5,12,H07,1
65162,23,13,H10,1
65392,14,7,H09,1
56935,7,13,H09,1
63114,3,9,H10,1
51049,7,14,H10,1
25120,3,9,H06,2
60569,13,13,H09,23
30639,15,7,H09,1
24286,3,9,H07,1
54189,7,14,H10,4
43936,15,13,H10,2
11857,11,8,H09,1
64904,2,7,H07,38
32412,5,2,H10,4
27499,13,13,H09,1
64706,15,13,H10,7
46780,7,14,H10,11
49084,15,13,H10,1
25773,7,14,H10,1
29974,5,5,H07,1
47443,3,9,H05,1
53078,15,13,H10,2
54197,19,10,H10,1
61605,9,13,H09,1
56560,3,9,H08,1
12202,23,13,H10,1
63156,13,13,H09,1
11722,9,13,H09,1
41358,5,5,H10,1
39135,5,11,H05,3
25064,15,13,H10,2
59011,7,13,H09,1
21590,19,1,H07,1
5015,15,13,H10,4
55574,5,9,H07,200
15823,15,13,H10,3
26738,9,13,H09,1
6604,2,3,H10,1
61542,15,13,H10,1
34011,4,4,H07,51
11040,15,13,H10,1
206,23,13,H10,1
38243,7,14,H10,2
31878,15,13,H10,1
51954,15,7,H09,1
32951,13,13,H09,2
12719,23,13,H10,2
43974,15,13,H10,2
36890,7,14,H07,1
14374,3,9,H10,1
24054,5,2,H10,1
25173,21,14,H10,2
33559,9,13,H09,1
28094,15,13,H10,2
12592,5,2,H10,1
22365,7,14,H10,40
1500,15,7,H09,1
45834,15,13,H10,1
23257,5,9,H07,93
64138,1,10,H07,1
41230,3,9,H10,1
18080,3,9,H07,1
43112,13,13,H09,81
36348,13,13,H09,3
43505,3,9,H10,1
7286,5,2,H10,1
13926,15,13,H10,3
55344,13,13,H09,38
32127,5,5,H07,1
18452,11,8,H09,1
58532,5,5,H08,1
53854,5,2,H10,1
64805,3,9,H06,15
29500,7,14,H10,3
40580,15,13,H10,4
45024,19,10,H10,1
51634,3,9,H10,1
380,23,13,H10,2
13016,23,13,H10,1
44540,19,10,H10,2
8203,23,13,H10,1
20720,15,13,H10,1
1227,15,13,H10,1
7768,15,13,H10,2
1007,1,1,H08,1
63286,5,5,H07,118
374,21,14,H10,1
35614,5,5,H07,1
23154,15,13,H10,1
58147,7,14,H07,2
63343,3,9,H09,1
12578,3,9,H10,1
39554,3,9,H10,1
17483,21,14,H10,1
23799,15,7,H09,1
55618,5,9,H07,1
45973,21,14,H10,1
57450,27,14,H10,1
32324,23,13,H10,1
32748,11,10,H08,1
43497,23,13,H10,1
59625,21,14,H10,2
55086,15,13,H10,1
44688,13,13,H09,1
34915,7,13,H09,1
49288,15,7,H09,1
13374,5,2,H10,1
17666,23,13,H10,2
38273,5,9,H07,1
41374,3,9,H10,1
52104,5,2,H10,3
56286,23,13,H10,1
32474,1,1,H08,6
11644,5,2,H10,1
48092,7,14,H10,27
1866,15,13,H10,1
9942,15,13,H10,5
52359,21,14,H10,1
179,17,7,H07,1
53731,11,8,H09,1
1424,15,7,H09,2
44148,5,2,H10,1
6952,15,13,H10,2
36089,5,5,H07,14
36851,15,13,H10,1
57826,15,13,H10,1
35355,17,8,H04,3
25302,3,9,H07,1
29150,15,7,H09,2
24750,3,9,H10,1
49014,7,13,H09,1
22805,21,14,H10,1
58654,15,13,H10,1
63837,5,11,H07,1
9845,3,9,H06,4
22215,15,13,H10,3
23736,23,13,H10,2
6984,7,14,H10,1
52140,15,13,H10,1
13889,23,13,H10,1
64109,15,4,H07,4
45786,3,9,H10,1
44440,3,9,H10,1
103749,14,7,H09,24
33718,7,14,H10,41
55302,7,14,H07,1
812,3,9,H10,1
13521,23,13,H10,2
63349,7,14,H10,1
32355,1,1,H08,2
12158,3,9,H10,1
41777,13,13,H09,7
57864,23,13,H10,3
50432,11,10,H08,1
19048,19,11,H03,2
10914,15,13,H10,1
59225,15,7,H09,1
7222,7,14,H10,6
13004,27,14,H10,1
42283,21,14,H10,1
2676,5,2,H10,1
46445,3,9,H10,1
54848,3,9,H10,1
30710,3,9,H09,1
29200,5,5,H08,2
41309,9,13,H09,1
37278,15,13,H10,1
2685,15,13,H10,1
13177,17,7,H05,1
35122,7,14,H10,1
14289,3,9,H09,1
1035,15,7,H09,1
27878,7,14,H10,1
10513,15,7,H09,2
54115,5,5,H08,1
4665,15,13,H10,1
55097,15,13,H10,2
3047,11,10,H08,28
24820,23,13,H10,1
17940,11,10,H08,36
3046,5,2,H10,1
53342,5,2,H10,1
14398,5,5,H10,1
34954,7,14,H10,3
56094,13,13,H09,1
52142,15,13,H10,1
52127,9,13,H09,1
64260,5,2,H10,2
59663,5,2,H10,1
60276,13,9,H01,3
33096,5,2,H10,1
55894,15,13,H10,1
32952,21,14,H10,1
284,15,7,H09,1
45125,7,14,H10,6
12718,7,14,H10,3
9369,3,9,H06,1
60334,3,9,H10,2
17964,13,13,H09,1
50116,9,13,H09,1
35857,19,1,H07,2
45456,15,13,H10,2
17953,15,13,H10,3
19446,15,13,H10,1
28110,23,13,H10,1
6596,21,14,H10,1
5372,3,9,H08,1
43837,23,13,H10,1
58219,5,5,H07,58
31125,3,9,H10,1
62619,3,9,H07,1
2100,19,10,H10,1
62316,4,4,H07,49
42229,5,5,H10,1
3048,15,7,H09,1
2513,13,13,H09,16
45618,13,13,H09,1
64450,5,5,H07,16
26997,5,2,H10,2
23782,13,13,H09,13
12096,3,9,H10,3
63489,17,7,H07,3
16272,7,14,H10,71
18214,27,14,H10,1
26292,15,13,H10,2
24890,21,14,H10,1
58570,3,9,H09,1
26566,23,13,H10,2
42272,3,9,H10,2
41356,23,13,H10,2
13855,19,8,H07,1
35862,3,9,H10,1
42052,3,9,H10,1
1385,15,7,H09,2
12714,6,14,H07,1
14368,5,2,H10,2
54332,7,14,H10,6
29770,5,5,H07,23
36770,5,11,H05,4
54295,3,9,H09,1
40004,23,13,H10,1
45906,3,9,H10,1
9302,15,13,H10,6
51224,5,5,H07,203
43105,14,7,H07,1
35828,23,13,H10,1
22316,15,13,H10,1
12591,1,1,H08,5
57242,5,2,H10,3
2698,15,13,H10,1
38098,7,14,H10,8
55586,5,2,H10,2
14126,5,12,H07,2
25575,4,4,H07,171
43064,15,13,H10,2
7994,3,8,H07,3
8768,22,9,H07,1
63215,11,6,H10,2
11683,9,13,H09,1
64792,15,13,H10,5
46435,19,7,H05,2
38027,3,9,H10,1
15092,21,14,H10,1
20375,21,14,H10,1
2782,19,8,H07,1
41887,3,8,H07,5
13520,23,13,H10,2
9516,15,13,H10,3
21604,3,9,H10,1
897,3,9,H10,2
32452,21,14,H10,1
42890,23,13,H10,1
50429,9,13,H09,1
35329,15,13,H10,1
38554,19,10,H10,2
1887,13,9,H01,3
3756,3,9,H10,1
59650,4,4,H07,1
13174,23,13,H10,1
46768,20,5,H07,1
13873,3,9,H10,1
28326,15,13,H10,3
41126,15,7,H09,1
54294,19,8,H02,1
51252,3,9,H10,1
36938,3,9,H10,1
52619,13,9,H01,2
2512,5,9,H07,40
55420,15,13,H10,1
38183,5,9,H07,12
15996,21,14,H10,1
25818,11,10,H08,1
54435,1,1,H08,1
39066,7,14,H10,6
46769,23,13,H10,5
47794,11,8,H09,3
21496,15,13,H10,1
37960,5,2,H10,1
15602,15,13,H10,1
25842,1,1,H08,2
44432,15,13,H10,3
47683,11,6,H10,1
37405,13,9,H01,4
55759,5,5,H10,1
45165,4,4,H07,1
54322,23,13,H10,1
50529,3,9,H10,2
36893,13,13,H09,11
5230,7,14,H10,12
65387,7,14,H10,13
26696,1,1,H08,6
57428,1,1,H08,5
12583,7,14,H10,3
52653,3,9,H10,1
12890,5,2,H10,1
34882,21,14,H10,1
58776,5,9,H07,1
30618,3,9,H10,3
22136,3,9,H10,1
26448,15,13,H10,3
53642,15,13,H10,2
10927,15,7,H09,1
8004,23,13,H10,1
53935,1,8,H03,1
40989,3,9,H10,1
11117,3,9,H06,15
40946,23,13,H10,1
58980,15,4,H07,2
2102,3,9,H10,1
8284,5,12,H07,2
58893,3,9,H06,102
44760,3,9,H06,1
55028,9,13,H09,1
59547,3,9,H06,1
55662,23,13,H10,1
34256,13,13,H09,3
10992,13,9,H01,3
1026,5,12,H07,1
22874,22,9,H07,8
47578,5,2,H10,1
12334,3,9,H10,4
25361,3,8,H07,2
61358,3,9,H10,2
58979,5,7,H07,68
11902,15,13,H10,3
33717,23,13,H10,1
15746,9,13,H09,1
50449,25,4,H07,1
21175,3,9,H06,13
2699,13,9,G01,1
34682,23,13,H10,1
1394,7,14,H10,1
64120,5,5,H08,1
45274,7,14,H10,11
24814,3,9,H07,1
34837,23,13,H10,1
90702,5,12,D07,1
19061,7,14,H10,6
2494,3,9,H10,1
1806,15,13,H10,2
61058,7,14,H10,1
32486,23,13,H10,3
64966,15,13,H10,1
41737,13,13,H09,7
51292,7,14,H10,8
16761,11,10,H08,21
31887,23,13,H10,2
1149,22,9,H07,65
19442,15,13,H10,4
43986,15,4,H07,1
40650,23,13,H10,1
11621,15,13,H10,3
23760,27,14,H10,1
64698,11,13,H09,1
37238,7,14,H10,1
59239,23,13,H10,1
10931,5,2,H10,1
5131,3,9,H10,2
811,7,14,H10,1
45443,3,9,H06,1
34748,5,2,H10,1
13937,7,13,H09,3
24718,15,13,H10,1
18546,11,8,H09,1
289,17,7,H07,3
16100,15,13,H10,2
44310,15,13,H10,1
44582,5,9,H07,1
18136,11,6,H10,1
52306,23,13,H10,1
39190,7,14,H10,7
11097,11,8,H09,1
7358,15,13,H10,2
20114,3,9,H10,1
57246,3,9,H10,1
2306,21,14,H10,1
43506,15,13,H10,2
2972,15,13,H10,1
6152,23,13,H10,1
28195,23,13,H10,1
15060,15,9,H07,3
60692,5,2,H10,3
59003,5,9,H07,1
3709,3,9,H06,1
11860,23,13,H10,1
33746,5,5,H07,1
49974,5,5,H07,1
49830,7,14,H10,33
50427,16,9,H09,1
18488,21,14,H10,1
52982,21,14,H10,1
8270,15,13,H10,3
35688,3,8,H07,4
44567,5,2,H10,1
44579,17,8,H04,1
28802,3,9,H10,1
25035,3,8,H07,2
45938,23,13,H10,1
12994,1,1,H08,1
38818,7,14,H10,5
24566,5,2,H10,2
15138,15,13,H10,3
27706,15,13,H10,2
23836,3,9,H06,101
61899,15,13,H10,3
41865,5,2,H10,2
50375,27,14,H10,1
55808,15,13,H10,2
1853,15,13,H10,1
63444,15,13,H10,2
36918,27,14,H10,1
15714,3,8,H07,7
5856,23,13,H10,1
32420,28,10,H07,1
7210,13,13,H09,49
48261,11,13,H09,1
19160,13,13,H09,7
9825,13,9,H01,5
1632,13,13,H09,1
22040,5,2,H10,1
36090,23,13,H10,1
65161,5,2,H10,1
63130,15,13,H10,3
49638,7,14,H10,2
41370,23,13,H10,1
54174,4,5,H07,2
5158,7,13,H09,1
17402,3,9,H08,1
6794,3,9,H10,1
26336,15,13,H10,2
8344,9,13,H09,1
33390,5,2,H10,1
4732,7,13,H09,1
27000,17,7,H07,1
52218,15,13,H10,1
960,21,14,H10,1
42822,15,13,H10,1
55116,15,13,H10,1
41413,19,4,H01,5
55749,21,14,H10,4
11196,15,13,H10,1
52049,15,13,H10,1
34070,15,13,H10,2
28072,23,13,H10,2
20184,19,10,H10,2
40622,5,9,H07,2
22963,15,13,H10,1
32449,3,9,H10,1
14647,3,9,H10,1
21394,23,13,H10,1
3720,3,9,H10,1
6402,7,14,H10,3
30007,5,9,H07,225
12579,7,14,H10,1
12889,3,9,H06,191
16410,3,9,H10,1
38466,9,13,H09,1
7198,1,1,H08,1
26186,7,14,H10,20
54384,1,1,H08,1
48530,3,9,H10,1
38879,15,7,H09,1
46917,13,13,H09,10
7416,11,8,H09,1
26447,15,13,H10,1
8754,15,13,H10,1
16888,9,13,H09,1
9406,11,6,H10,1
14642,15,13,H10,1
61947,19,4,H07,1
12182,3,8,H07,4
50081,15,13,H10,1
41795,11,13,H09,1
23302,15,13,H10,4
12050,3,9,H10,1
19628,13,13,H09,5
63207,15,13,H10,1
11759,19,1,H07,4
46129,15,13,H10,1
15720,21,14,H10,1
32231,11,13,H09,1
31007,13,9,H01,6
20672,23,13,H10,3
59474,5,9,H07,1
5866,15,7,H09,1
20458,15,13,H10,1
55378,15,13,H10,2
9474,11,6,H10,1
14734,3,9,H10,1
59623,1,1,H08,1
31604,9,13,H09,1
45600,14,7,H09,1
9472,23,13,H10,1
1522,13,13,H09,1
10750,5,9,H07,1
1178,15,13,H10,1
13079,15,13,H10,1
46794,5,2,H10,1
61941,19,10,H10,1
40570,7,14,H10,5
183,19,10,H10,1
64415,3,9,H10,1
26711,23,13,H10,3
1817,23,13,H10,2
19263,3,9,H06,61
59307,5,5,H10,1
43772,7,14,H10,1
27723,5,5,H07,29
403,5,5,H07,2
4650,15,7,H09,1
27580,15,13,H10,1
43718,23,13,H10,1
46483,15,13,H10,1
61311,23,13,H10,1
22554,14,7,H09,1
2403,23,13,H10,3
23694,15,13,H10,4
39839,5,5,H07,33
5234,15,13,H10,1
9405,21,14,H10,2
17536,11,10,H08,2
34836,15,13,H10,2
22442,3,9,H10,1
12604,7,14,H10,1
57263,15,13,H10,1
52411,5,2,H10,2
61613,5,5,H08,1
37551,11,10,H08,3
38309,3,9,H10,5
54934,15,13,H10,1
14528,13,13,H09,26
1090,3,9,H06,3
54866,1,1,H08,2
36409,5,9,H07,36
28460,21,14,H10,1
30256,19,10,H10,1
42502,9,13,H09,1
46924,5,2,H10,1
40303,5,5,H07,3
54078,21,14,H10,1
22598,15,13,H10,4
2370,7,13,H09,1
5817,5,2,H10,1
30654,21,14,H10,3
8979,3,8,H07,1
19939,5,5,H08,1
24714,27,14,H10,1
7413,21,14,H10,1
46765,3,9,H10,1
33124,5,2,H10,1
40976,5,9,H07,2
29540,23,13,H10,1
63264,15,13,H10,3
18291,3,9,H07,1
14306,15,7,H09,1
