A01,524.8504672897196,88.08411214953271,
A02,107.08333333333333,22.995833333333334,
A03,101.42805755395683,58.143884892086334,
A04,123.9205298013245,59.74503311258278,
A05,83.14335664335664,24.332167832167833,
A06,185.35018050541515,71.34657039711192,
A07,144.06209150326796,32.88562091503268,
A08,115.22377622377623,42.97202797202797,
A09,53.417910447761194,8.532338308457712,
A10,61.72774869109948,69.40837696335079,
A11,318.65942028985506,47.13405797101449,
A12,129.49444444444444,26.883333333333333,
B01,132.37345679012347,46.15432098765432,
B02,219.53973509933775,67.88079470198676,
B03,234.15361445783134,63.68674698795181,
B04,207.12891986062718,59.5191637630662,
B05,88.25503355704699,41.02684563758389,
B06,137.23890784982936,72.51877133105802,
B07,254.19933554817277,89.55481727574751,
B08,238.4623287671233,65.7431506849315,
B09,103.94736842105263,24.80263157894737,
B10,162.87155963302752,67.18042813455658,
B11,43.8,14.310344827586206,
B12,39.45023696682465,10.33175355450237,
C01,217.62145110410094,92.68769716088327,
C02,107.3962962962963,36.092592592592595,
C03,84.7864768683274,65.96085409252669,
C04,234.97087378640776,58.88025889967638,
C05,130.71076923076924,87.87384615384616,
C06,147.679180887372,30.262798634812288,
C07,346.26881720430106,98.57347670250896,
C08,97.0646551724138,15.030172413793103,
C09,28.07650273224044,65.53551912568307,
C10,212.10344827586206,40.87356321839081,
C11,128.72302158273382,52.388489208633096,
C12,620.5375,79.7875,
D01,165.8753894080997,71.96884735202492,
D02,222.49554896142433,50.32047477744807,
D03,88.17931034482758,27.124137931034483,
D04,270.99386503067484,65.27300613496932,
D05,179.80495356037153,59.204334365325074,
D06,219.71428571428572,55.87537993920973,
D07,247.929889298893,48.97047970479705,
D08,82.59176029962546,22.632958801498127,
D09,127.815625,32.890625,
D10,169.8345864661654,32.53007518796993,
D11,132.28135593220338,45.22372881355932,
D12,289.97058823529414,107.26102941176471,
