85335,11,9,D10,1
90552,15,1,D09,3
113163,13,13,D10,1
91557,21,14,D08,4
75628,11,7,D10,1
72726,13,13,D10,3
108741,15,1,D09,2
97438,11,9,D10,1
113543,13,12,D10,51
116973,11,9,D10,1
96592,15,6,D10,1
113982,13,12,D10,1
115960,17,6,D10,1
100820,17,6,D10,1
93138,17,6,D10,1
74570,5,13,D06,1
108498,13,13,D10,1
95317,5,9,D10,1
78280,13,13,D10,1
115389,15,1,D09,11
107331,15,7,D10,1
100004,13,12,D10,46
91514,11,12,D10,1
118690,13,12,D10,6
99039,13,13,D10,2
70333,5,9,D10,4
98191,15,7,D10,2
79534,13,12,D10,27
119961,13,2,D10,23
69404,13,12,D10,29
98923,19,1,D08,1
68788,13,12,D10,4
107451,23,10,D10,1
120938,13,12,D10,55
68031,13,12,D10,23
66096,13,12,D10,23
106017,11,9,D10,1
90384,13,12,D10,1
115305,13,12,D10,19
98078,9,11,D08,1
70004,13,12,D10,86
115315,17,6,D10,1
84011,11,7,D08,24
102260,13,13,D10,1
100278,13,12,D10,23
110253,11,9,D10,1
95789,13,13,D10,1
78269,15,1,D10,1
82804,13,12,D10,46
105956,5,13,D10,2
87592,13,12,D10,64
119815,21,14,D08,1
93922,11,12,D10,1
108610,13,12,D10,1
89808,5,9,D10,1
110152,15,6,D06,1
96196,13,13,D10,1
119818,7,11,D10,1
88523,11,12,D10,1
88521,15,1,D09,42
68248,23,10,D10,1
106921,13,13,D10,1
113885,13,13,D10,2
67888,11,12,D10,1
68098,21,14,D08,1
119620,13,13,D10,1
68057,11,9,D10,1
101242,11,7,D10,1
82862,15,7,D10,1
100506,13,13,D10,2
66954,13,2,D10,1
75417,15,1,D08,1
86179,15,4,D10,1
98133,15,6,D10,1
95600,13,12,D10,1
71909,13,2,D10,1
88172,17,6,D10,3
94715,11,7,D10,1
105962,11,9,D10,1
78472,13,2,D10,2
74895,15,1,D09,11
120210,15,1,D09,3
102128,13,12,D10,5
77848,17,6,D08,1
102330,13,12,D10,1
82988,11,7,D10,1
79306,11,7,D10,1
107357,17,6,D10,1
102519,17,6,D10,1
87632,11,9,D10,1
87501,5,13,D10,5
87590,17,6,D10,1
73838,17,6,D10,1
111720,13,12,D10,16
104200,11,9,D10,2
84554,13,12,D10,9
98932,13,13,D10,1
85704,13,13,D10,1
84887,13,2,D10,1
98575,13,12,D10,36
108398,9,11,D10,1
121068,13,2,D10,1
101918,5,9,D10,1
107274,13,12,D10,6
71554,13,13,D10,1
81814,13,13,D10,2
73160,13,13,D10,1
119342,13,12,D10,1
108720,21,14,D08,2
109492,11,9,D10,1
83144,11,9,D10,1
86156,13,12,D10,86
114563,13,2,D10,2
67664,13,2,D10,3
90896,13,12,D04,1
108231,17,6,D10,1
75607,13,13,D10,1
78966,11,7,D08,2
73507,13,13,D10,1
111495,13,13,D10,1
111525,13,12,D10,27
110878,13,2,D10,1
99002,13,12,D10,1
82766,13,12,D10,19
66416,5,13,D10,1
85102,11,7,D08,11
112347,13,12,D10,11
112651,13,12,D10,57
90590,17,5,D10,1
94046,13,13,D10,3
116892,13,12,D10,57
98560,13,13,D10,1
72108,11,12,D10,1
83865,11,12,D10,1
81798,21,14,D08,2
108410,21,14,D08,2
111284,13,12,D10,1
120474,11,7,D10,3
66050,13,13,D10,1
70040,13,13,D07,72
100394,17,6,D10,1
86677,13,12,D10,2
81733,11,7,D10,1
84618,15,4,D08,1
82371,13,2,D10,1
99958,21,14,D08,1
109062,13,12,D10,2
120158,17,6,D10,2
85187,21,14,D10,2
76330,17,6,D10,1
112438,11,12,D10,1
77798,13,12,D10,8
84615,17,6,D10,1
66026,13,12,D10,1
85278,13,13,D10,1
119271,21,14,D08,2
66915,13,12,D10,56
74079,17,6,D10,1
72741,11,9,D10,1
103736,17,6,D10,1
76425,11,7,D10,2
87872,9,11,D09,1
116865,13,12,D10,64
72671,15,4,D10,1
116932,13,12,D10,13
102302,11,7,D10,2
97000,13,2,C07,1
76730,11,9,D10,1
113792,13,12,D10,91
78348,11,9,D10,2
95312,17,6,D10,1
108624,15,1,D09,5
91234,11,9,D10,4
91794,13,13,D10,5
87825,11,7,D10,1
76001,13,12,D10,33
115959,11,9,D10,1
85490,11,9,D10,3
110309,13,12,D10,1
74599,15,6,D10,1
118605,15,1,D09,6
106215,11,9,D10,1
78467,17,6,D10,3
76355,21,14,D08,1
105331,15,4,D08,1
98930,11,7,D10,1
72754,11,7,D10,1
83722,13,12,D10,31
102336,13,12,D10,1
73226,12,1,D10,2
121035,17,6,D10,2
75490,11,9,D10,1
82825,13,2,D10,1
98994,21,14,D10,1
70150,11,7,D10,1
65585,9,9,D03,4
98491,17,6,D10,1
110136,17,6,D10,1
104868,13,13,D10,2
73533,13,12,D10,1
69547,11,7,D08,1
80114,13,12,D10,78
84348,5,13,D10,2
115376,17,6,D10,1
87025,17,6,D08,1
112618,9,11,D10,1
85963,13,12,D10,60
86069,21,14,D08,2
86083,13,12,D10,2
79661,15,4,D10,1
66410,13,12,D10,40
71947,5,9,D10,1
77570,11,9,D10,2
71576,13,12,D10,17
84696,17,6,D10,2
118706,5,13,D10,1
110155,13,12,D10,1
74933,13,13,D10,1
98576,13,12,D10,11
71321,15,6,D10,1
9128,13,13,D10,1
75282,21,14,D10,1
91253,13,13,D10,1
86911,11,9,D06,1
79466,13,12,D10,2
69124,9,11,D09,1
106970,13,13,D10,1
75668,15,6,D10,1
106089,13,12,D10,34
92921,11,7,D10,1
74931,15,4,D10,1
65716,15,4,D10,1
85339,11,9,D10,2
66274,11,12,D10,1
94411,13,2,D10,3
111793,13,12,D10,9
110186,15,6,D10,1
101952,11,7,D08,1
104827,21,14,D08,2
104682,13,13,D10,1
66916,13,13,D10,1
113100,9,11,D10,1
90161,19,1,D08,1
87095,11,7,D10,1
102172,13,12,D10,91
91753,15,1,D10,1
102385,11,9,D10,2
107164,15,6,D10,3
109305,13,12,D10,3
116867,13,12,D10,6
112280,11,7,D10,1
101227,17,6,D10,1
100483,11,7,D10,1
78434,13,13,D10,1
65504,15,1,D10,1
102290,15,4,D10,1
67768,17,6,D10,1
76016,13,13,D10,3
114788,13,13,D10,1
81656,13,12,D10,2
112673,17,6,D10,2
87030,13,12,D10,11
116922,13,13,D10,1
104588,13,13,D10,1
118851,13,12,D10,8
70248,13,12,D10,11
82903,11,7,D10,1
103156,13,12,D10,48
111804,13,13,D10,4
116242,17,8,D06,131
87250,13,12,D10,112
105542,9,11,D10,1
73122,13,12,D10,1
120748,13,12,D10,40
104308,11,9,D10,1
96658,11,12,D10,1
104702,13,12,D10,36
88910,13,12,D10,1
105131,11,9,D10,1
80234,13,13,D10,1
69506,15,6,D10,4
94614,11,12,D10,1
109636,13,12,D10,46
118527,13,12,D10,104
72862,13,12,D10,66
79595,5,13,D10,1
100648,11,9,D10,3
106182,13,12,D10,25
99181,11,9,D10,1
99223,13,12,D10,2
79412,15,1,D09,7
120502,15,1,D10,1
75420,13,12,D10,15
92595,13,13,D10,2
112223,13,12,D10,98
109597,13,13,D10,3
98872,13,13,D10,1
97837,13,12,D10,3
72737,13,12,D10,3
111600,11,7,D10,1
91187,13,13,D10,1
87517,13,12,D10,32
77939,15,1,D10,1
105596,17,6,D10,1
109380,9,11,D10,1
76902,11,7,D10,1
113744,13,12,D10,43
80880,5,13,D10,2
79596,15,7,D10,1
74592,13,12,D10,21
79171,13,13,D10,1
91075,13,12,D10,10
82765,17,6,D10,1
116967,5,13,D10,1
114787,13,12,D10,23
112267,13,13,D10,1
110024,11,12,D10,2
74201,13,12,D10,1
86328,15,1,D10,3
105957,7,11,D10,1
104871,17,6,D10,1
116701,13,12,D10,42
88467,13,13,D10,1
85393,11,7,D10,1
74310,17,6,D10,1
102218,21,14,D08,2
85331,13,12,D10,33
94713,13,12,D10,231
85793,15,1,D09,2
84553,17,6,D10,1
95157,15,1,D09,7
102068,15,7,D10,1
110150,13,13,D10,1
119922,15,7,D10,1
69747,15,7,D10,1
92848,7,11,D08,1
103111,13,13,D10,1
76548,13,12,D10,58
120616,13,12,D10,1
69307,15,4,D08,1
114142,13,13,D10,3
71362,15,1,D09,17
75397,13,13,D10,1
102540,13,12,D10,89
104908,9,11,D10,1
91558,17,6,D04,1
76286,13,12,D10,14
108628,13,12,D10,79
100014,13,12,D10,3
105682,13,12,D10,1
100828,11,7,D10,2
114612,13,13,D10,1
75784,13,13,D10,2
104718,17,6,D08,1
100690,11,9,D10,2
111738,13,12,D10,31
62598,23,10,D10,5
111088,5,13,D10,1
83974,13,12,D10,2
71392,11,7,D10,1
85969,17,6,D10,3
82860,13,12,D10,1
69498,11,9,D10,1
112224,17,6,D10,2
103034,15,1,D09,8
75621,11,12,D10,1
96350,15,1,D10,2
112056,11,12,D10,1
95278,13,12,D10,63
99054,11,7,D10,1
92839,11,9,D10,2
69154,17,6,D10,1
116914,13,12,D10,14
79778,13,13,D10,1
76542,13,13,D10,1
112313,17,6,D10,1
83619,5,9,D10,1
73846,13,13,D10,1
66182,11,7,D10,1
72261,13,2,D10,2
91964,13,12,D10,19
65864,15,4,D10,1
94584,27,9,D10,1
66201,21,14,D08,1
66219,13,2,D07,1
93680,15,4,D10,1
111417,15,6,D10,2
68630,15,1,D08,1
113258,13,12,D10,40
67771,17,6,D08,5
119600,15,7,D10,1
77378,13,12,D05,1
94526,17,6,D10,1
116924,13,12,D10,77
100848,15,4,D10,2
89447,21,14,D08,2
112529,15,1,D10,1
108346,11,7,D10,2
107168,13,12,D10,1
103939,13,12,D10,1
116952,13,12,D10,28
68808,11,9,D10,1
116175,13,13,D10,20
111599,11,9,D10,1
109731,11,7,D10,1
82662,5,9,D10,1
111418,17,6,D10,1
66988,17,6,D10,2
80460,13,13,D10,2
100638,5,13,D10,3
119605,13,12,D10,112
81252,11,9,D10,1
100611,13,12,D10,74
120599,15,6,D10,1
110428,11,7,D10,1
115092,15,4,D10,1
82530,13,12,D10,27
115259,13,12,D10,2
111120,13,12,D10,148
119779,11,9,D10,1
66028,13,12,D10,1
96272,13,12,D10,11
66085,17,6,D10,1
86541,13,13,D10,1
89979,15,6,D10,1
113352,13,2,D10,1
98457,21,14,D10,2
85412,13,12,D10,11
80121,13,13,D10,1
109235,11,7,D10,3
107577,13,12,D10,1
79601,15,1,D09,2
87856,11,7,D10,3
120021,15,1,D08,3
90836,13,13,D10,2
78230,15,1,D09,1
72936,13,12,D10,95
113541,13,12,D10,2
100571,17,6,D10,1
78035,13,2,D10,20
94144,11,7,D10,1
91409,13,2,D10,1
106704,11,7,D10,1
114564,17,6,D10,1
85234,11,9,D10,2
92922,11,9,D10,2
106286,5,10,D10,1
79182,15,1,D02,2
93788,11,9,D10,2
114327,17,6,D08,1
105545,13,12,D10,33
72314,17,6,D10,1
80362,13,12,D10,41
71886,13,12,D10,23
103898,13,12,D10,1
87927,21,14,D08,4
113038,13,12,D10,7
116828,17,6,D10,1
90572,15,1,D10,1
78119,15,1,D10,1
75400,13,13,D10,5
95731,13,13,D10,1
78010,13,12,D10,69
106423,13,12,D10,28
94663,15,4,D10,1
83140,13,12,D10,41
104681,11,7,D10,1
111432,13,13,D10,1
120702,13,12,D10,8
66355,21,14,D08,1
107662,15,1,D10,1
101586,21,14,D08,4
101034,13,12,D10,1
84287,13,12,D10,1
68349,17,6,D10,1
68355,13,13,D10,1
99518,13,12,D10,1
110350,11,12,D10,3
85010,13,12,D10,8
89956,13,13,D10,1
100655,15,7,D10,1
118857,13,13,D10,1
119873,9,11,D10,1
61743,24,13,D10,2
73640,13,12,D10,51
119723,11,9,D10,2
101132,13,12,D10,18
68070,17,6,D10,2
120701,13,12,D10,32
80671,13,13,D10,2
110434,15,2,D07,3
111098,13,12,D10,72
80606,11,7,D10,4
116173,13,13,D10,22
84270,11,12,D10,1
66268,13,12,D10,18
82952,15,6,D10,1
99578,11,9,D10,1
103675,17,6,D10,1
79168,17,6,D08,1
105231,11,7,D10,1
77295,15,1,D09,4
71879,13,13,D10,1
109236,17,6,D10,1
70123,13,12,D10,143
92000,9,11,D10,1
79538,11,7,D10,1
77978,13,12,D10,29
101831,11,7,D08,21
119337,13,13,D10,1
78675,17,6,D10,1
119272,5,9,D10,1
68787,11,12,D10,2
110600,13,12,D10,1
113114,17,6,D10,2
99040,15,1,D10,1
94597,13,12,D10,34
81748,11,9,D10,1
102389,5,13,D10,1
86419,15,1,D09,1
87536,13,12,D10,8
103543,17,6,D10,1
86512,17,6,D10,1
88017,13,12,D10,2
73534,5,9,D10,2
101146,17,6,D10,1
80492,5,9,D10,4
80042,11,9,D10,1
102310,17,6,D10,5
92731,15,4,D07,1
112489,11,12,D10,1
107082,13,13,D10,2
88813,13,13,D10,1
102309,13,13,D10,1
110693,13,12,D10,54
102305,15,6,D10,1
113595,15,7,D10,2
94944,15,1,D10,1
66047,13,13,D10,1
77694,15,4,D06,30
98200,13,12,D10,6
111531,11,9,D10,1
77703,21,14,D08,2
96696,11,12,D10,2
82112,13,13,D10,1
120157,13,13,D10,1
73895,17,5,D10,1
96678,15,4,D10,1
71888,15,4,D10,1
118534,13,13,D10,1
96336,15,7,D10,6
102009,13,12,D10,11
119482,5,13,D10,1
86906,13,12,D10,9
78469,21,14,D08,1
110896,11,7,D10,3
116483,11,12,D10,2
101592,17,6,D10,4
113670,9,11,D08,1
96165,13,13,D10,2
89792,21,14,D08,3
106989,9,11,D09,1
107543,11,7,D08,6
101598,17,6,D10,1
116919,13,12,D10,1
84175,17,6,D10,1
76384,11,7,D10,1
75426,11,7,D10,1
85599,13,12,D10,1
85589,5,9,D10,1
119312,17,6,D10,1
103458,11,7,D10,1
111374,11,9,D10,1
106840,11,12,D10,1
121158,15,9,D06,1
108474,11,9,D10,1
111686,11,7,D10,1
119983,15,1,D10,4
119929,13,12,D10,50
120654,13,12,D10,1
78100,11,9,D10,1
88713,13,12,D10,18
87552,13,13,D10,1
119192,13,12,D10,186
93773,13,12,D10,1
65763,13,12,D10,40
68532,17,6,D10,1
68763,15,7,D10,1
115057,13,13,D10,3
66812,11,9,D10,1
74804,13,12,D10,3
114092,11,9,D10,1
76783,15,1,D09,2
83952,11,9,D10,1
78940,5,13,D10,5
85277,13,12,D10,1
67270,21,14,D08,1
113561,15,1,D09,5
84671,15,7,D10,1
82682,15,7,D10,2
71877,13,12,D10,3
79509,11,12,D10,2
96649,11,7,D10,1
97669,17,6,D10,1
116645,9,11,D09,1
103626,15,4,D10,1
85312,11,9,D10,6
89489,13,12,D10,23
82388,13,12,D10,56
104650,11,9,D10,1
104061,15,7,D10,1
105985,11,12,D10,1
112636,15,4,D10,1
104325,17,6,D08,1
82093,15,7,D10,1
106270,13,12,D10,3
107081,13,12,D10,1
83083,9,11,D08,1
95164,17,6,D10,3
87653,5,13,D10,1
106672,13,12,D10,1
73127,11,7,D08,13
73470,21,14,D08,2
99346,5,9,D10,2
111478,13,13,D10,1
121180,17,6,D10,1
76537,7,11,D10,1
87478,13,12,D10,17
93320,11,7,D10,2
75063,13,12,D10,2
114641,13,13,D10,1
80641,13,12,D10,1
119077,13,13,D10,2
87128,13,12,D10,160
88075,13,13,D10,1
120632,13,12,D10,27
100042,13,12,D10,1
86834,17,6,D10,1
66938,13,12,D10,30
78928,13,12,D10,11
76674,11,9,D10,1
108092,11,12,D10,1
69107,13,13,D10,1
112502,11,7,D10,1
69507,13,13,D10,5
10999,26,9,D10,14
116468,15,4,D10,1
114144,13,12,D10,24
71105,13,13,D10,1
68558,11,12,D10,1
109131,9,11,D10,1
110731,13,12,D10,2
119351,13,12,D10,2
104589,13,12,D10,39
99815,13,12,D10,40
109252,11,9,D10,1
78699,21,14,D07,1
68721,13,12,D10,36
71608,13,12,D10,6
111320,11,7,D10,1
98276,13,13,D10,1
72292,15,4,D07,12
75717,11,9,D08,1
74615,11,9,D10,2
105021,17,6,D10,2
104161,11,9,D10,1
67533,13,12,D10,1
74949,13,12,D10,33
103938,13,13,D10,1
82001,5,13,D10,3
102897,13,13,D10,1
71093,13,13,D10,3
110829,13,13,D10,1
103283,13,12,D10,98
114820,13,12,D10,1
90007,15,7,D10,1
94224,17,6,D10,1
103170,15,4,D10,2
118528,13,13,D10,1
79486,11,7,D10,2
110074,13,12,D10,60
92628,17,6,D10,5
103609,13,13,D10,2
100612,17,6,D10,2
78935,13,13,D10,1
92618,15,7,D10,3
120532,13,12,D10,51
114671,5,13,D10,1
91999,13,13,D10,1
69588,17,6,D10,1
91541,13,13,D07,34
111575,11,9,D10,1
82291,13,12,D10,17
80745,11,12,D10,1
106285,13,12,D10,1
116908,13,13,D10,1
95608,21,14,D10,1
113691,13,12,D10,4
81063,17,6,D08,3
79747,13,12,D10,11
107524,9,11,D10,2
84784,13,12,D10,71
112589,17,6,D10,1
106977,13,12,D10,120
84928,13,12,D10,19
76285,13,12,D10,1
95835,17,6,D10,1
95362,11,12,D10,2
75986,11,9,D10,2
79894,13,13,D10,2
119509,13,13,D10,1
79625,13,12,D10,1
67818,13,12,D10,73
79770,15,6,D10,1
110516,17,6,D10,4
109152,13,12,D10,1
120080,17,6,D10,1
98620,11,9,D10,1
98128,15,4,D10,2
120713,17,6,D10,1
121172,13,12,D10,3
101972,17,6,D10,3
107493,13,12,D10,20
80041,13,12,D10,12
80035,13,1,D07,1
99237,13,12,D10,70
94238,11,9,D10,1
120881,9,11,D10,1
110509,13,12,D10,2
108830,11,12,D10,2
71525,17,6,D10,1
104064,11,9,D10,1
91398,21,14,D10,1
116577,13,13,D10,1
83951,13,12,D10,41
116672,17,6,D10,1
97097,11,9,D10,1
85985,13,12,D10,1
95095,13,12,D10,46
109285,15,6,D10,1
109565,13,13,D10,1
109749,5,9,D10,1
79808,11,9,D10,1
94365,15,4,D08,1
107758,13,13,D10,1
95405,13,12,D10,64
102281,11,9,D10,3
91574,13,13,D10,2
86725,15,1,D09,2
90372,13,13,D10,1
97098,13,13,D10,3
120600,11,7,D10,1
108351,13,12,D10,28
120058,13,12,D10,6
84112,11,7,D10,1
119718,11,7,D10,1
103112,17,6,D10,1
104086,17,6,D10,2
85730,13,12,D10,9
108340,21,14,D08,2
98876,21,14,D08,1
67901,13,12,D10,2
78798,11,9,D10,2
95494,5,10,D10,1
77637,21,14,D08,2
103777,11,7,D10,1
87848,11,9,D10,1
109963,13,12,D10,21
110648,15,4,D10,1
84141,13,12,D10,9
99901,13,2,D10,59
116578,13,13,D10,1
79748,11,9,D10,1
118634,15,7,D10,1
89861,13,12,D10,21
116499,13,12,D10,4
94495,11,9,D10,2
94378,13,13,D10,1
90766,17,6,D10,1
99555,11,7,D10,1
68437,11,7,D08,4
68441,15,1,D10,1
98530,5,13,D10,1
72190,17,6,D10,2
120005,11,7,D10,1
80672,11,9,D10,2
103438,13,2,D10,1
97483,13,12,D10,14
87351,13,12,D10,68
72864,13,2,D10,1
75019,11,7,D10,1
87317,13,12,D10,11
70119,13,12,D10,12
106104,11,9,D10,1
77783,11,9,D10,1
105681,15,4,D10,1
71724,13,12,D10,31
104224,15,4,D07,13
96362,17,6,D10,1
100219,15,7,D02,2
115508,11,9,D10,1
67085,13,2,D10,1
69675,13,12,D10,9
96410,7,11,D10,1
115317,19,13,D03,1
112672,13,12,D10,4
119361,17,6,D10,1
71513,17,8,D05,1
99576,13,12,D10,10
86797,13,12,D10,74
84972,13,12,D10,1
80552,13,12,D10,1
68247,17,6,D10,1
66445,13,13,D10,7
66443,11,12,D10,1
112185,13,12,D10,42
91028,11,7,D10,2
105692,13,2,D10,1
98372,13,13,D10,6
111116,15,6,D10,3
80486,11,9,D10,1
105769,21,14,D08,1
110444,13,2,D10,1
65553,13,12,D10,45
113099,5,13,D10,2
75667,13,12,D10,16
85054,13,13,D10,1
87518,11,7,D10,1
118630,13,12,D10,150
76326,21,14,D08,1
100212,15,1,D10,1
110404,13,13,D10,2
109548,11,9,D10,2
65959,13,12,D10,191
99034,11,12,D10,1
77676,13,12,D10,1
82322,11,9,D10,1
104452,15,7,D10,1
118858,11,9,D10,1
91027,13,12,D10,36
94572,13,13,D10,1
115211,11,9,D10,1
84923,13,13,D07,6
116466,11,7,D08,1
119563,17,6,D10,1
70240,11,9,D10,1
90782,15,1,D09,23
87600,13,12,D10,2
93789,13,13,D10,1
116484,11,7,D10,1
107452,13,13,D10,1
95063,11,7,D08,4
114745,11,9,D10,1
113811,11,12,D10,2
80352,13,12,D10,3
113906,17,6,D10,1
111367,13,12,D10,40
69956,13,13,D10,3
103300,5,9,D10,1
77552,15,4,D10,1
95877,11,9,D10,1
77005,13,2,D10,1
87396,15,7,D10,1
95897,13,12,D10,17
92814,5,13,D10,3
102872,11,9,D10,2
120227,13,13,D10,1
112264,13,12,D10,12
120672,13,12,D10,1
103424,13,12,D10,1
81098,11,7,D08,2
114447,13,12,D10,1
104080,11,9,D10,1
67252,13,13,D10,1
112749,17,6,D10,1
64793,23,10,D10,1
65956,13,12,D10,138
81237,21,14,C08,2
110537,13,12,D10,3
84321,13,12,D10,55
91629,15,7,D10,1
110543,11,9,D10,1
107633,13,12,D10,39
95718,11,9,D10,1
100224,13,13,D10,2
109668,13,12,D10,1
94015,15,7,D10,2
115605,15,7,D04,1
110412,17,6,D10,1
110671,13,13,D10,1
79021,11,9,D10,2
109515,17,6,D10,1
118854,15,7,D10,2
68301,5,9,D10,1
121016,13,12,D10,7
112004,11,7,D10,1
107029,13,13,D10,1
98100,11,9,D10,1
74104,15,1,D09,32
76784,13,12,D10,94
121216,17,6,D10,1
115326,11,9,D10,1
66153,11,9,D10,1
66157,17,6,D10,1
104288,13,13,D10,3
81832,13,13,D10,1
102337,21,14,D08,3
73577,13,12,D10,72
80801,13,12,D10,3
112822,13,2,D10,1
101190,13,13,D10,5
106269,13,12,D10,3
109798,11,7,D10,1
68096,15,1,D10,1
86204,15,1,D10,1
71094,11,9,D10,1
78524,13,13,D10,1
89224,17,6,D07,1
118577,13,12,D10,8
87623,15,6,D10,6
91149,21,14,D08,2
