1,1.0,1.0
2,1.0,2.0
3,2.0,3.0
4,1.0,1.0
5,1.0,1.0
6,1.0,2.0
7,4.0,1.0
8,1.0,2.0
9,1.0,1.0
10,1.0,1.0
11,2.0,4.0
12,3.0,1.0
13,1.0,4.0
14,1.0,1.0
15,4.0,1.0
16,1.0,1.0
17,2.0,1.0
