113962,mm,24,2,40,A01,2
22516,hg,24,2,40,A01,1
120974,mm,24,2,40,A01,1
71160,mm,24,2,40,A01,1
91148,mm,24,2,40,A01,1
68152,mm,24,2,40,A01,2
75419,mm,24,2,40,A01,1
119933,mm,24,2,40,A01,1
90866,mm,24,2,40,A01,1
39014,hg,24,2,40,A01,1
98356,mm,24,2,40,A01,1
104056,mm,24,2,40,A01,1
79778,mm,24,2,40,A01,1
72556,mm,24,2,40,A01,1
95321,mm,24,2,40,A01,1
101190,mm,24,2,40,A01,1
116792,mm,24,2,40,A01,1
119240,mm,24,2,40,A01,1
93344,mm,24,2,40,A01,1
72078,mm,24,2,40,A01,1
111702,mm,24,2,40,A01,1
115334,mm,24,2,40,A01,1
67958,mm,24,2,40,A01,1
75992,mm,24,2,40,A01,1
74673,mm,24,2,40,A01,1
42318,hg,70,10,21,A01,1
7850,hg,70,10,21,A01,1
6110,hg,70,10,21,A01,1
30168,hg,70,10,21,A01,1
14733,hg,70,10,21,A01,1
28644,hg,70,10,21,A01,1
83953,mm,121,18,26,A01,1
102254,mm,121,18,26,A01,1
25796,hg,121,18,26,A01,1
96808,mm,121,18,26,A01,1
109183,mm,121,18,26,A01,1
98276,mm,121,18,26,A01,1
114983,mm,121,18,26,A01,1
27862,hg,69,10,38,A01,1
27501,hg,69,10,38,A01,1
11796,hg,69,10,38,A01,1
20720,hg,69,10,38,A01,1
41135,hg,69,10,38,A01,1
46681,hg,69,10,38,A01,1
60839,hg,69,10,38,A01,1
7376,hg,69,10,38,A01,1
39350,hg,69,10,38,A01,1
47441,hg,69,10,38,A01,1
22272,hg,69,10,38,A01,1
32791,hg,69,10,38,A01,1
22398,hg,69,10,38,A01,1
42493,hg,69,10,38,A01,1
51546,hg,69,10,38,A01,1
53164,hg,69,10,38,A01,1
45974,hg,69,10,38,A01,2
27367,hg,69,10,38,A01,1
17314,hg,69,10,38,A01,1
12266,hg,69,10,38,A01,2
43236,hg,69,10,38,A01,4
32222,hg,69,10,38,A01,1
50990,hg,69,10,38,A01,1
53508,hg,69,10,38,A01,1
44280,hg,69,10,38,A01,1
14258,hg,69,10,38,A01,1
10138,hg,69,10,38,A01,1
64074,hg,69,10,38,A01,1
18488,hg,69,10,38,A01,1
22086,hg,69,10,38,A01,1
55671,hg,69,10,38,A01,1
53384,hg,69,10,38,A01,1
8588,hg,69,10,38,A01,1
38305,hg,69,10,38,A01,1
54390,hg,69,10,38,A01,1
8764,hg,69,10,38,A01,1
21994,hg,69,10,38,A01,1
31474,hg,69,10,38,A01,1
36832,hg,69,10,38,A01,1
40132,hg,69,10,38,A01,1
48212,hg,69,10,38,A01,1
58281,hg,69,10,38,A01,1
57868,hg,69,10,38,A01,1
12909,hg,69,10,38,A01,1
26420,hg,69,10,38,A01,1
17896,hg,69,10,38,A01,2
137,hg,69,10,38,A01,1
15914,hg,69,10,38,A01,1
26492,hg,69,10,38,A01,1
9294,hg,69,10,38,A01,1
58747,hg,69,10,38,A01,1
42686,hg,69,10,38,A01,1
26566,hg,69,10,38,A01,1
27464,hg,69,10,38,A01,1
47493,hg,69,10,38,A01,1
52016,hg,69,10,38,A01,1
35788,hg,69,10,38,A01,1
13718,hg,69,10,38,A01,1
48136,hg,69,10,38,A01,1
6945,hg,69,10,38,A01,1
25906,hg,69,10,38,A01,1
16616,hg,69,10,38,A01,1
12157,hg,69,10,38,A01,2
11622,hg,17,17,33,A01,1
38864,hg,39,16,25,A01,1
7240,hg,39,16,25,A01,1
23410,hg,39,16,25,A01,1
36918,hg,39,16,25,A01,1
33750,hg,39,16,25,A01,2
41986,hg,39,16,25,A01,1
13582,hg,39,16,25,A01,1
12718,hg,39,16,25,A01,1
26434,hg,39,16,25,A01,1
16906,hg,39,16,25,A01,1
44956,hg,39,16,25,A01,1
48006,hg,39,16,25,A01,1
12202,hg,39,16,25,A01,1
26582,hg,82,8,14,A01,1
27501,hg,43,16,9,A01,1
35990,hg,43,16,9,A01,1
27508,hg,43,16,9,A01,1
56228,hg,43,16,9,A01,1
27904,hg,43,16,9,A01,1
42313,hg,43,16,9,A01,1
38197,hg,43,16,9,A01,1
31686,hg,156,12,18,A02,1
15986,hg,224,14,27,A02,1
61106,hg,224,14,27,A02,1
59764,hg,224,14,27,A02,1
22056,hg,224,14,27,A02,9
13173,hg,224,14,27,A02,1
30104,hg,224,14,27,A02,2
27616,hg,224,14,27,A02,1
28501,hg,224,14,27,A02,1
5033,hg,224,14,27,A02,1
22516,hg,224,14,27,A02,3
64934,hg,224,14,27,A02,1
7776,hg,224,14,27,A02,1
27820,hg,224,14,27,A02,1
119933,mm,165,1,2,A02,1
86398,mm,166,18,1,A02,1
46424,hg,223,13,16,A02,1
15456,hg,223,13,16,A02,1
12941,hg,223,13,16,A02,1
50702,hg,223,13,16,A02,1
5444,hg,223,13,16,A02,1
58570,hg,223,13,16,A02,2
52256,hg,223,13,16,A02,1
53231,hg,223,13,16,A02,1
29388,hg,223,13,16,A02,1
23108,hg,223,13,16,A02,3
65405,hg,223,13,16,A02,1
18935,hg,223,13,16,A02,1
17866,hg,223,13,16,A02,2
111644,mm,223,13,16,A02,1
18204,hg,223,13,16,A02,1
51634,hg,183,16,3,A02,2
48702,hg,148,17,28,A02,1
18590,hg,133,1,25,A02,1
22084,hg,139,7,7,A02,1
8734,hg,187,14,17,A02,1
12702,hg,145,3,1,A02,3
49774,hg,217,2,10,A02,5
31434,hg,217,2,10,A02,1
100460,mm,175,8,4,A02,1
15934,hg,197,14,35,A02,3
63470,hg,184,8,20,A02,1
11939,hg,184,8,20,A02,2
32252,hg,184,8,20,A02,1
35888,hg,184,8,20,A02,1
47426,hg,184,8,20,A02,1
31872,hg,184,8,20,A02,1
23412,hg,184,8,20,A02,1
26202,hg,184,8,20,A02,1
56138,hg,184,8,20,A02,1
56094,hg,184,8,20,A02,1
27610,hg,184,8,20,A02,1
6252,hg,184,8,20,A02,2
45526,hg,184,8,20,A02,5
20516,hg,184,8,20,A02,1
36116,hg,184,8,20,A02,2
101190,mm,184,8,20,A02,1
47884,hg,184,8,20,A02,1
21478,hg,184,8,20,A02,1
45354,hg,184,8,20,A02,1
5690,hg,184,8,20,A02,1
59857,hg,184,8,20,A02,3
25814,hg,184,8,20,A02,1
26357,hg,184,8,20,A02,1
2042,hg,184,8,20,A02,1
26598,hg,184,8,20,A02,2
53372,hg,184,8,20,A02,1
8902,hg,184,8,20,A02,4
54074,hg,184,8,20,A02,1
88714,mm,184,8,20,A02,1
8344,hg,184,8,20,A02,1
42865,hg,184,8,20,A02,2
26022,hg,144,2,1,A02,1
4576,hg,126,3,10,A02,1
7768,hg,126,3,10,A02,1
105444,mm,216,11,12,A02,1
9798,hg,205,4,18,A02,1
98532,mm,186,14,4,A02,1
59228,hg,186,14,4,A02,2
116578,mm,186,14,4,A02,3
7482,hg,188,4,27,A02,1
52230,hg,188,4,27,A02,1
2812,hg,188,4,27,A02,1
18546,hg,188,4,27,A02,1
7074,hg,188,4,27,A02,2
5126,hg,188,4,27,A02,1
46927,hg,188,4,27,A02,1
33614,hg,188,4,27,A02,1
19908,hg,188,4,27,A02,1
23014,hg,188,4,27,A02,1
8838,hg,188,4,27,A02,1
26178,hg,188,4,27,A02,2
65411,hg,188,4,27,A02,2
16812,hg,188,4,27,A02,2
42628,hg,188,4,27,A02,1
54850,hg,188,4,27,A02,1
45951,hg,188,4,27,A02,2
39302,hg,188,4,27,A02,1
9042,hg,188,4,27,A02,2
9796,hg,188,4,27,A02,4
55066,hg,188,4,27,A02,1
24752,hg,188,4,27,A02,4
9180,hg,188,4,27,A02,1
44250,hg,188,4,27,A02,2
24936,hg,188,4,27,A02,4
19440,hg,188,4,27,A02,1
1366,hg,188,4,27,A02,1
56482,hg,188,4,27,A02,3
8932,hg,188,4,27,A02,1
18476,hg,188,4,27,A02,2
25660,hg,188,4,27,A02,1
22160,hg,188,4,27,A02,1
119933,mm,249,2,2,A02,4
22536,hg,240,4,43,A02,3
11492,hg,240,4,43,A02,1
38309,hg,240,4,43,A02,1
15136,hg,240,4,43,A02,1
53832,hg,233,12,10,A02,1
121078,mm,191,3,42,A02,7
83392,mm,135,14,12,A02,1
41249,hg,135,14,12,A02,2
13260,hg,135,14,12,A02,1
23306,hg,135,14,12,A02,1
41818,hg,135,14,12,A02,1
54464,hg,135,14,12,A02,2
55094,hg,135,14,12,A02,1
48806,hg,135,14,12,A02,2
27784,hg,135,14,12,A02,2
17560,hg,135,14,12,A02,1
60658,hg,135,14,12,A02,1
59957,hg,135,14,12,A02,1
8344,hg,135,14,12,A02,1
48136,hg,164,12,5,A02,1
59678,hg,164,12,5,A02,1
55287,hg,164,12,5,A02,1
28326,hg,162,11,7,A02,1
18154,hg,162,11,7,A02,3
34132,hg,140,14,25,A02,1
78374,mm,190,2,25,A02,2
94122,mm,136,1,4,A02,2
32145,hg,167,1,1,A02,1
86109,mm,215,18,8,A02,2
64698,hg,180,12,7,A02,1
38998,hg,203,3,41,A02,1
37532,hg,203,3,41,A02,1
120600,mm,141,9,31,A02,1
81676,mm,141,9,31,A02,1
113134,mm,141,9,31,A02,2
79524,mm,141,9,31,A02,3
94237,mm,141,9,31,A02,1
119672,mm,141,9,31,A02,4
36868,hg,141,9,31,A02,1
94110,mm,141,9,31,A02,1
83294,mm,141,9,31,A02,1
86056,mm,141,9,31,A02,1
119078,mm,141,9,31,A02,2
69816,mm,141,9,31,A02,1
119933,mm,141,9,31,A02,1
80308,mm,141,9,31,A02,1
78561,mm,141,9,31,A02,1
74416,mm,141,9,31,A02,1
75784,mm,141,9,31,A02,1
79782,mm,141,9,31,A02,2
97106,mm,141,9,31,A02,1
111816,mm,141,9,31,A02,3
57380,hg,141,9,31,A02,1
67982,mm,141,9,31,A02,6
113632,mm,141,9,31,A02,1
76526,mm,141,9,31,A02,2
114841,mm,141,9,31,A02,2
14418,hg,159,2,31,A02,1
64486,hg,159,2,31,A02,1
20643,hg,234,8,18,A02,1
50752,hg,234,8,18,A02,1
17646,hg,234,8,18,A02,1
42154,hg,234,8,18,A02,2
11346,hg,234,8,18,A02,1
16792,hg,234,8,18,A02,1
27460,hg,234,8,18,A02,1
43936,hg,185,1,13,A02,4
10402,hg,185,1,13,A02,2
12196,hg,185,1,13,A02,1
43087,hg,185,1,13,A02,1
46927,hg,185,1,13,A02,1
18050,hg,185,1,13,A02,1
46103,hg,185,1,13,A02,5
3995,hg,185,1,13,A02,1
52906,hg,185,1,13,A02,1
23972,hg,185,1,13,A02,1
13520,hg,185,1,13,A02,4
46917,hg,185,1,13,A02,2
40830,hg,185,1,13,A02,1
60334,hg,185,1,13,A02,1
45276,hg,185,1,13,A02,1
19680,hg,185,1,13,A02,1
56588,hg,185,1,13,A02,2
14374,hg,185,1,13,A02,1
11462,hg,185,1,13,A02,1
37130,hg,185,1,13,A02,2
29657,hg,185,1,13,A02,2
20470,hg,185,1,13,A02,1
22002,hg,185,1,13,A02,1
31390,hg,185,1,13,A02,1
26642,hg,185,1,13,A02,2
57458,hg,185,1,13,A02,1
43958,hg,185,1,13,A02,1
54337,hg,185,1,13,A02,1
25524,hg,185,1,13,A02,2
29996,hg,185,1,13,A02,1
100612,mm,172,10,2,A02,2
65407,hg,222,14,3,A02,2
9824,hg,125,1,35,A02,2
13175,hg,182,14,7,A02,1
99002,mm,177,16,36,A02,1
26630,hg,243,5,7,A02,4
9082,hg,243,5,7,A02,2
16732,hg,153,8,13,A02,1
120754,mm,170,18,4,A02,9
9921,hg,143,10,15,A02,1
9016,hg,178,13,23,A02,1
45906,hg,178,13,23,A02,1
17796,hg,178,13,23,A02,3
56270,hg,178,13,23,A02,1
27620,hg,178,13,23,A02,3
25976,hg,178,13,23,A02,2
10230,hg,178,13,23,A02,1
22395,hg,178,13,23,A02,1
47793,hg,178,13,23,A02,1
2206,hg,178,13,23,A02,1
24117,hg,178,13,23,A02,1
5626,hg,178,13,23,A02,1
33068,hg,178,13,23,A02,1
33040,hg,178,13,23,A02,1
38305,hg,178,13,23,A02,1
64522,hg,178,13,23,A02,1
6000,hg,178,13,23,A02,5
41132,hg,178,13,23,A02,1
19194,hg,178,13,23,A02,1
47672,hg,178,13,23,A02,2
9966,hg,178,13,23,A02,1
17186,hg,178,13,23,A02,2
14936,hg,178,13,23,A02,1
13521,hg,178,13,23,A02,1
25575,hg,178,13,23,A02,1
16406,hg,178,13,23,A02,2
40546,hg,178,13,23,A02,1
14226,hg,150,17,33,A02,1
77552,mm,151,2,24,A02,2
119794,mm,193,9,2,A02,1
91334,mm,193,9,2,A02,2
42450,hg,137,1,23,A02,1
43850,hg,295,3,7,A03,1
63986,hg,295,3,7,A03,2
9020,hg,295,3,7,A03,1
4858,hg,295,3,7,A03,1
35354,hg,295,3,7,A03,1
13714,hg,295,3,7,A03,1
88648,mm,301,15,6,A03,1
15748,hg,308,7,12,A03,1
12516,hg,325,4,5,A03,1
55040,hg,328,5,1,A03,2
12202,hg,328,5,1,A03,1
53728,hg,328,5,1,A03,1
111552,mm,333,17,26,A03,1
82591,mm,333,17,26,A03,1
65163,hg,306,2,23,A03,1
9040,hg,339,4,43,A03,4
13926,hg,339,4,43,A03,2
4579,hg,339,4,43,A03,1
18310,hg,281,3,23,A03,1
6718,hg,281,3,23,A03,1
15500,hg,281,3,23,A03,1
38968,hg,281,3,23,A03,3
59836,hg,281,3,23,A03,1
56494,hg,281,3,23,A03,1
27501,hg,342,15,27,A03,1
23800,hg,342,15,27,A03,2
10486,hg,342,15,27,A03,1
9156,hg,342,15,27,A03,1
34136,hg,342,15,27,A03,1
1406,hg,342,15,27,A03,1
13046,hg,342,15,27,A03,1
45294,hg,342,15,27,A03,1
39308,hg,342,15,27,A03,1
31491,hg,342,15,27,A03,1
24560,hg,342,15,27,A03,1
25640,hg,342,15,27,A03,1
20390,hg,342,15,27,A03,2
55846,hg,342,15,27,A03,1
65048,hg,342,15,27,A03,2
39454,hg,342,15,27,A03,1
45716,hg,342,15,27,A03,1
9658,hg,342,15,27,A03,1
56518,hg,342,15,27,A03,1
14734,hg,342,15,27,A03,1
32194,hg,342,15,27,A03,1
16450,hg,342,15,27,A03,1
7334,hg,342,15,27,A03,1
26926,hg,342,15,27,A03,1
15824,hg,286,1,18,A03,1
740,hg,293,15,3,A03,1
46756,hg,280,11,7,A03,1
59235,hg,337,10,12,A03,4
12226,hg,337,10,12,A03,3
24278,hg,337,10,12,A03,4
27508,hg,337,10,12,A03,1
23916,hg,337,10,12,A03,3
9778,hg,337,10,12,A03,1
54135,hg,337,10,12,A03,1
29432,hg,337,10,12,A03,2
95694,mm,337,10,12,A03,1
63778,hg,337,10,12,A03,1
45830,hg,337,10,12,A03,1
3710,hg,275,9,22,A03,1
61402,hg,275,9,22,A03,1
22096,hg,275,9,22,A03,1
63918,hg,275,9,22,A03,1
18156,hg,275,9,22,A03,3
556,hg,275,9,22,A03,3
976,hg,275,9,22,A03,8
13184,hg,275,9,22,A03,1
8004,hg,275,9,22,A03,2
41946,hg,275,9,22,A03,3
4647,hg,275,9,22,A03,3
2552,hg,275,9,22,A03,1
10134,hg,275,9,22,A03,1
12266,hg,275,9,22,A03,2
51996,hg,275,9,22,A03,2
55596,hg,275,9,22,A03,1
30518,hg,275,9,22,A03,1
3314,hg,275,9,22,A03,1
52814,hg,275,9,22,A03,1
51494,hg,275,9,22,A03,2
6242,hg,275,9,22,A03,1
2362,hg,275,9,22,A03,3
53908,hg,275,9,22,A03,1
11308,hg,275,9,22,A03,1
11445,hg,275,9,22,A03,1
21728,hg,275,9,22,A03,1
39692,hg,275,9,22,A03,1
23760,hg,275,9,22,A03,1
13668,hg,275,9,22,A03,1
22728,hg,275,9,22,A03,2
46266,hg,275,9,22,A03,2
25524,hg,275,9,22,A03,1
35732,hg,275,9,22,A03,1
54934,hg,275,9,22,A03,1
63172,hg,275,9,22,A03,1
48654,hg,284,1,1,A03,3
19843,hg,296,12,7,A03,3
35794,hg,311,5,38,A03,1
60839,hg,304,12,16,A03,1
43698,hg,268,10,14,A03,1
63566,hg,276,2,31,A03,1
14144,hg,276,2,31,A03,3
6146,hg,307,16,19,A03,1
65401,hg,300,1,13,A03,1
31294,hg,294,7,21,A03,1
59366,hg,294,7,21,A03,1
33691,hg,294,7,21,A03,1
25027,hg,297,12,29,A03,1
42336,hg,297,12,29,A03,1
19694,hg,297,12,29,A03,1
920,hg,297,12,29,A03,3
51898,hg,297,12,29,A03,1
29026,hg,297,12,29,A03,1
18186,hg,297,12,29,A03,1
19666,hg,297,12,29,A03,4
24851,hg,297,12,29,A03,3
28182,hg,297,12,29,A03,1
11098,hg,297,12,29,A03,1
15566,hg,297,12,29,A03,2
53368,hg,297,12,29,A03,1
9406,hg,297,12,29,A03,1
55035,hg,297,12,29,A03,1
94584,mm,343,1,44,A03,1
30460,hg,327,3,19,A03,2
2403,hg,327,3,19,A03,2
10364,hg,327,3,19,A03,1
35961,hg,327,3,19,A03,1
52040,hg,327,3,19,A03,1
20729,hg,327,3,19,A03,2
56454,hg,327,3,19,A03,1
33116,hg,327,3,19,A03,2
54722,hg,327,3,19,A03,3
15634,hg,327,3,19,A03,3
26448,hg,327,3,19,A03,1
55098,hg,327,3,19,A03,3
58531,hg,327,3,19,A03,1
48266,hg,327,3,19,A03,1
52053,hg,327,3,19,A03,1
25324,hg,327,3,19,A03,1
65201,hg,327,3,19,A03,3
32352,hg,327,3,19,A03,1
2444,hg,327,3,19,A03,1
373,hg,327,3,19,A03,1
16588,hg,327,3,19,A03,3
4842,hg,327,3,19,A03,1
6026,hg,327,3,19,A03,2
22380,hg,327,3,19,A03,1
34352,hg,327,3,19,A03,1
37378,hg,327,3,19,A03,5
15670,hg,327,3,19,A03,1
26976,hg,327,3,19,A03,1
104673,mm,315,8,35,A03,1
80802,mm,319,5,42,A03,5
91184,mm,312,9,2,A03,1
110478,mm,312,9,2,A03,2
100884,mm,394,11,16,A05,1
16008,hg,394,11,16,A05,1
111496,mm,394,11,16,A05,1
85790,mm,394,11,16,A05,1
69087,mm,394,11,16,A05,1
115973,mm,394,11,16,A05,1
114693,mm,394,11,16,A05,1
113632,mm,394,11,16,A05,1
87465,mm,421,12,9,A05,1
63444,hg,381,9,29,A05,1
65397,hg,381,9,29,A05,1
39869,hg,447,1,15,A05,7
13052,hg,447,1,15,A05,1
30630,hg,447,1,15,A05,2
23624,hg,447,1,15,A05,1
43532,hg,447,1,15,A05,1
2348,hg,447,1,15,A05,1
14558,hg,447,1,15,A05,1
2812,hg,447,1,15,A05,1
14510,hg,447,1,15,A05,1
110164,mm,447,1,15,A05,1
20634,hg,447,1,15,A05,1
24114,hg,447,1,15,A05,2
27440,hg,447,1,15,A05,1
36908,hg,447,1,15,A05,1
48180,hg,447,1,15,A05,1
26565,hg,447,1,15,A05,1
48558,hg,447,1,15,A05,1
19660,hg,357,1,25,A05,1
35361,hg,357,1,25,A05,1
41134,hg,362,7,7,A05,5
10692,hg,445,8,23,A05,1
5881,hg,368,3,1,A05,7
35734,hg,368,3,1,A05,2
1473,hg,408,14,35,A05,1
100218,mm,367,2,1,A05,1
36479,hg,367,2,1,A05,17
39756,hg,348,3,10,A05,1
29508,hg,350,2,26,A05,1
11929,hg,350,2,26,A05,1
12475,hg,350,2,26,A05,1
33068,hg,350,2,26,A05,1
37929,hg,350,2,26,A05,3
99334,mm,350,2,26,A05,1
24693,hg,350,2,26,A05,1
41394,hg,350,2,26,A05,1
50383,hg,350,2,26,A05,1
7920,hg,350,2,26,A05,1
33030,hg,350,2,26,A05,1
46756,hg,350,2,26,A05,1
30018,hg,350,2,26,A05,2
59890,hg,350,2,26,A05,1
48924,hg,350,2,26,A05,1
23544,hg,350,2,26,A05,1
8222,hg,350,2,26,A05,3
13612,hg,350,2,26,A05,1
24592,hg,350,2,26,A05,1
14187,hg,350,2,26,A05,1
39338,hg,350,2,26,A05,2
35356,hg,350,2,26,A05,1
8784,hg,350,2,26,A05,1
57296,hg,350,2,26,A05,1
22101,hg,350,2,26,A05,2
25050,hg,350,2,26,A05,1
21504,hg,350,2,26,A05,1
6454,hg,350,2,26,A05,1
3328,hg,350,2,26,A05,1
63593,hg,350,2,26,A05,1
11556,hg,350,2,26,A05,1
30596,hg,350,2,26,A05,1
27470,hg,350,2,26,A05,1
26420,hg,350,2,26,A05,1
59235,hg,350,2,26,A05,4
11923,hg,350,2,26,A05,1
17483,hg,350,2,26,A05,1
1467,hg,350,2,26,A05,1
42908,hg,350,2,26,A05,1
50692,hg,350,2,26,A05,1
62642,hg,350,2,26,A05,1
19793,hg,388,13,1,A05,1
2614,hg,448,4,43,A05,2
50170,hg,455,7,10,A05,1
2568,hg,377,12,5,A05,1
48718,hg,435,18,30,A05,1
25696,hg,359,18,31,A05,1
25341,hg,359,18,31,A05,1
52759,hg,359,18,31,A05,1
12290,hg,359,18,31,A05,1
45325,hg,359,18,31,A05,1
